@MeasurementDateGMT,@Value,SpeciesCode,SiteCode,SpeciesName,SiteName,SiteType,Latitude,Longitude
2025-11-10 19:00:00,48.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-10 20:00:00,46.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-10 21:00:00,44.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-10 22:00:00,43.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-10 23:00:00,47.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 00:00:00,45.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 01:00:00,45.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 02:00:00,44.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 03:00:00,43.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 04:00:00,44.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 05:00:00,45.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 06:00:00,43.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 07:00:00,38.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 08:00:00,36.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 09:00:00,46.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 10:00:00,50.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 11:00:00,57.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 12:00:00,63.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 13:00:00,60.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 14:00:00,57.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 15:00:00,54.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 16:00:00,46.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 17:00:00,45.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 18:00:00,47.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 19:00:00,45.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 20:00:00,45.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 21:00:00,45.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 22:00:00,48.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-11 23:00:00,49.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 00:00:00,51.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 01:00:00,56.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 02:00:00,53.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 03:00:00,51.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 04:00:00,48.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 05:00:00,41.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 06:00:00,37.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 07:00:00,32.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 08:00:00,26.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 09:00:00,32.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 10:00:00,39.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 11:00:00,36.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 12:00:00,41.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 13:00:00,37.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 14:00:00,37.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 15:00:00,37.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 16:00:00,21.2,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 17:00:00,24.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 18:00:00,27.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 19:00:00,25.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 20:00:00,30.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 21:00:00,29.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 22:00:00,31.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-12 23:00:00,35.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 00:00:00,36.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 01:00:00,39.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 02:00:00,42.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 03:00:00,47.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 04:00:00,56.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 05:00:00,58.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 06:00:00,52.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 07:00:00,46.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 08:00:00,43.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 09:00:00,51.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 10:00:00,58.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 11:00:00,55.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 12:00:00,58.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 13:00:00,57.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 14:00:00,,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 15:00:00,39.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 16:00:00,36.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 17:00:00,23.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 18:00:00,24.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 19:00:00,20.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 20:00:00,16.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 21:00:00,18.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 22:00:00,13.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-13 23:00:00,15.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 00:00:00,19.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 01:00:00,15.2,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 02:00:00,10.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 03:00:00,7.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 04:00:00,3.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 05:00:00,1.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 06:00:00,1.2,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 07:00:00,0.2,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 08:00:00,0.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 09:00:00,0.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 10:00:00,2.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 11:00:00,1.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 12:00:00,0.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 13:00:00,1.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 14:00:00,1.2,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 15:00:00,1.2,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 16:00:00,1.2,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 17:00:00,0.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 18:00:00,0.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 19:00:00,1.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 20:00:00,1.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 21:00:00,0.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 22:00:00,16.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-14 23:00:00,34.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 00:00:00,38.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 01:00:00,37.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 02:00:00,35.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 03:00:00,13.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 04:00:00,2.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 05:00:00,0.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 06:00:00,0.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 07:00:00,0.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 08:00:00,2.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 09:00:00,4.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 10:00:00,11.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 11:00:00,11.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 12:00:00,12.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 13:00:00,11.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 14:00:00,10.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 15:00:00,7.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 16:00:00,7.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 17:00:00,6.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 18:00:00,9.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 19:00:00,9.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 20:00:00,15.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 21:00:00,18.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 22:00:00,24.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-15 23:00:00,24.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 00:00:00,29.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 01:00:00,27.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 02:00:00,29.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 03:00:00,30.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 04:00:00,33.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 05:00:00,32.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 06:00:00,33.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 07:00:00,35.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 08:00:00,43.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 09:00:00,45.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 10:00:00,49.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 11:00:00,50.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 12:00:00,48.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 13:00:00,50.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 14:00:00,53.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 15:00:00,54.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 16:00:00,51.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 17:00:00,48.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 18:00:00,48.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 19:00:00,53.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 20:00:00,47.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 21:00:00,45.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 22:00:00,40.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-16 23:00:00,41.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 00:00:00,44.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 01:00:00,45.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 02:00:00,47.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 03:00:00,44.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 04:00:00,42.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 05:00:00,41.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 06:00:00,36.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 07:00:00,29.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 08:00:00,28.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 09:00:00,34.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 10:00:00,32.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 11:00:00,39.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 12:00:00,39.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 13:00:00,45.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 14:00:00,40.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 15:00:00,30.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 16:00:00,27.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 17:00:00,22.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 18:00:00,17.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 19:00:00,13.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 20:00:00,14.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 21:00:00,15.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 22:00:00,16.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-17 23:00:00,5.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 00:00:00,1.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 01:00:00,1.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 02:00:00,3.2,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 03:00:00,1.0,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 04:00:00,0.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 05:00:00,3.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 06:00:00,6.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 07:00:00,6.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 08:00:00,9.4,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 09:00:00,10.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 10:00:00,16.6,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 11:00:00,22.2,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 12:00:00,31.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 13:00:00,44.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 14:00:00,40.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 15:00:00,42.3,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 16:00:00,32.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 17:00:00,27.9,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 18:00:00,24.1,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 19:00:00,23.5,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 20:00:00,20.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 21:00:00,17.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 22:00:00,22.8,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
2025-11-18 23:00:00,30.7,O3,BL0,Ozone,Camden - Bloomsbury,Urban Background,51.522287,-0.125848
