timestamp,value,timeseries_id,station_name,pollutant_name,pollutant_std
2025-06-01 00:00:00,0.744,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 01:00:00,1.58,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 02:00:00,1.52,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 03:00:00,0.953,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 04:00:00,1.046,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 05:00:00,1.588,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 06:00:00,1.126,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 07:00:00,0.506,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 08:00:00,0.58,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 09:00:00,0.821,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 10:00:00,0.69,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 11:00:00,1.119,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 12:00:00,0.946,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 13:00:00,1.144,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 14:00:00,1.101,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 15:00:00,1.25,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 16:00:00,1.034,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 17:00:00,1.994,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 18:00:00,1.463,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 19:00:00,1.1,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 20:00:00,1.633,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 21:00:00,-99.0,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 22:00:00,-99.0,2709,London Marylebone Road,Toluene,Toluene
2025-06-01 23:00:00,-99.0,2709,London Marylebone Road,Toluene,Toluene
2025-06-02 00:00:00,-99.0,2709,London Marylebone Road,Toluene,Toluene
2025-06-02 01:00:00,-99.0,2709,London Marylebone Road,Toluene,Toluene
2025-06-02 02:00:00,-99.0,2709,London Marylebone Road,Toluene,Toluene
2025-06-02 03:00:00,-99.0,2709,London Marylebone Road,Toluene,Toluene
2025-06-02 04:00:00,0.556,2709,London Marylebone Road,Toluene,Toluene
2025-06-02 05:00:00,0.594,2709,London Marylebone Road,Toluene,Toluene
