time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,pressure_msl
2023-01-27T02:00,3.7,91,0.0,14.6,351,1030.3
2023-01-27T03:00,4.1,88,0.0,15.9,355,1029.9
2023-01-27T04:00,4.0,89,0.0,15.2,5,1029.9
2023-01-27T05:00,4.1,89,0.0,15.7,16,1029.7
2023-01-27T06:00,4.0,90,0.0,15.9,18,1029.8
2023-01-27T07:00,4.0,88,0.0,14.4,22,1030.0
2023-01-27T08:00,4.1,87,0.0,14.0,23,1030.2
2023-01-27T09:00,4.5,85,0.0,15.3,19,1030.4
2023-01-27T10:00,5.5,80,0.0,18.4,28,1030.7
2023-01-27T11:00,6.3,77,0.0,21.5,31,1030.6
2023-01-27T12:00,6.8,72,0.0,20.1,46,1030.4
2023-01-27T13:00,7.1,68,0.0,18.6,43,1030.2
2023-01-27T14:00,7.1,66,0.0,16.7,33,1030.1
2023-01-27T15:00,6.9,66,0.0,14.7,25,1030.3
2023-01-27T16:00,6.3,70,0.0,10.3,12,1030.4
2023-01-27T17:00,3.7,81,0.0,8.0,5,1030.7
2023-01-27T18:00,2.9,85,0.0,8.8,9,1031.1
2023-01-27T19:00,1.9,88,0.0,8.7,24,1031.3
2023-01-27T20:00,0.7,92,0.0,8.0,36,1031.8
2023-01-27T21:00,-0.7,94,0.0,9.9,33,1032.0
2023-01-27T22:00,-1.5,95,0.0,10.0,15,1032.2
2023-01-27T23:00,-2.0,95,0.0,10.1,6,1032.0
2023-01-28T00:00,-2.0,95,0.0,9.5,351,1031.9
2023-01-28T01:00,-2.0,95,0.0,9.4,353,1031.8
2023-01-28T02:00,-0.2,94,0.0,7.1,345,1031.5
2023-01-28T03:00,0.8,95,0.0,5.8,330,1031.7
2023-01-28T04:00,0.7,96,0.0,7.3,327,1031.9
2023-01-28T05:00,0.2,95,0.0,8.8,325,1031.8
2023-01-28T06:00,0.2,95,0.0,7.7,319,1031.8
2023-01-28T07:00,-1.4,96,0.0,9.4,317,1032.3
2023-01-28T08:00,-2.2,94,0.0,11.2,320,1032.7
2023-01-28T09:00,0.8,89,0.0,6.4,308,1032.9
2023-01-28T10:00,2.4,84,0.0,3.6,264,1032.8
2023-01-28T11:00,3.9,81,0.0,4.0,270,1032.9
2023-01-28T12:00,4.6,73,0.0,6.8,252,1032.1
2023-01-28T13:00,5.6,71,0.0,8.3,268,1032.1
2023-01-28T14:00,5.8,72,0.0,8.2,255,1031.4
2023-01-28T15:00,6.1,72,0.0,8.2,285,1031.6
2023-01-28T16:00,5.3,80,0.0,4.7,266,1031.6
2023-01-28T17:00,4.3,85,0.0,5.6,255,1031.4
2023-01-28T18:00,4.6,84,0.0,6.1,273,1031.9
2023-01-28T19:00,4.4,87,0.0,5.0,270,1031.9
2023-01-28T20:00,3.9,91,0.0,5.0,249,1031.6
2023-01-28T21:00,3.4,93,0.0,5.4,262,1031.7
2023-01-28T22:00,3.7,92,0.0,5.4,262,1031.7
2023-01-28T23:00,3.4,94,0.0,4.8,243,1031.3
2023-01-29T00:00,2.6,94,0.0,6.4,232,1031.2
2023-01-29T01:00,2.8,94,0.0,6.7,254,1031.1
2023-01-29T02:00,1.9,97,0.0,6.7,254,1030.6
2023-01-29T03:00,1.8,98,0.0,6.9,261,1030.7
2023-01-29T04:00,0.7,99,0.0,7.2,243,1030.1
2023-01-29T05:00,0.8,98,0.0,8.1,238,1029.6
2023-01-29T06:00,0.6,98,0.0,7.9,240,1029.2
2023-01-29T07:00,0.3,97,0.0,7.7,233,1029.1
2023-01-29T08:00,1.4,95,0.0,10.0,229,1028.8
2023-01-29T09:00,3.1,91,0.0,14.3,223,1028.5
2023-01-29T10:00,5.0,87,0.0,15.4,237,1028.1
2023-01-29T11:00,6.5,85,0.0,16.0,239,1027.6
2023-01-29T12:00,6.5,88,0.0,18.4,231,1026.8
2023-01-29T13:00,7.4,85,0.0,24.0,237,1025.5
2023-01-29T14:00,7.8,85,0.0,25.3,246,1024.4
2023-01-29T15:00,8.0,87,0.0,20.2,248,1023.9
2023-01-29T16:00,8.1,87,0.0,17.9,245,1023.6
2023-01-29T17:00,8.1,88,0.0,16.9,243,1023.2
2023-01-29T18:00,6.9,90,0.0,18.5,243,1023.1
2023-01-29T19:00,6.2,91,0.0,20.5,255,1023.2
2023-01-29T20:00,5.5,91,0.0,18.8,253,1023.2
2023-01-29T21:00,4.8,92,0.0,17.2,250,1023.3
2023-01-29T22:00,4.6,93,0.0,16.8,247,1022.7
2023-01-29T23:00,4.6,94,0.0,18.2,252,1022.4
2023-01-30T00:00,6.3,93,0.0,20.7,257,1022.0
2023-01-30T01:00,7.3,91,0.0,20.6,258,1021.6
2023-01-30T02:00,7.6,90,0.0,19.4,259,1021.2
2023-01-30T03:00,7.9,90,0.0,20.5,269,1021.2
2023-01-30T04:00,7.9,91,0.0,18.4,274,1021.4
2023-01-30T05:00,7.9,91,0.0,17.2,280,1021.8
2023-01-30T06:00,8.0,86,0.0,17.2,307,1022.6
2023-01-30T07:00,6.3,79,0.0,15.2,301,1023.2
2023-01-30T08:00,4.6,83,0.0,13.2,281,1023.9
2023-01-30T09:00,5.2,83,0.0,18.0,270,1024.6
2023-01-30T10:00,6.8,73,0.0,23.5,288,1025.2
2023-01-30T11:00,8.0,67,0.0,20.5,288,1025.4
2023-01-30T12:00,8.3,67,0.0,18.7,300,1025.6
2023-01-30T13:00,9.0,65,0.0,16.8,305,1025.4
2023-01-30T14:00,8.9,65,0.0,15.8,300,1025.4
2023-01-30T15:00,8.6,67,0.0,13.8,290,1025.8
2023-01-30T16:00,7.4,74,0.0,8.8,279,1026.4
2023-01-30T17:00,4.5,85,0.0,8.3,268,1027.0
2023-01-30T18:00,3.3,89,0.0,8.4,263,1027.7
2023-01-30T19:00,2.5,91,0.0,8.2,255,1027.9
2023-01-30T20:00,1.8,93,0.0,8.2,247,1027.9
2023-01-30T21:00,1.2,94,0.0,8.2,241,1027.9
2023-01-30T22:00,1.1,94,0.0,8.5,242,1027.9
2023-01-30T23:00,1.2,94,0.0,9.3,242,1027.6
2023-01-31T00:00,1.8,93,0.0,10.5,239,1027.4
2023-01-31T01:00,2.9,92,0.0,12.1,243,1026.8
2023-01-31T02:00,4.0,89,0.0,15.8,246,1026.4
2023-01-31T03:00,3.4,91,0.0,15.6,247,1026.1
2023-01-31T04:00,4.9,84,0.0,18.2,243,1025.4
2023-01-31T05:00,5.5,82,0.0,18.5,243,1024.8
2023-01-31T06:00,4.9,87,0.0,19.5,251,1024.5
2023-01-31T07:00,5.1,91,0.0,19.5,254,1024.6
2023-01-31T08:00,6.9,88,0.0,19.7,252,1024.3
2023-01-31T09:00,8.0,85,0.0,20.4,249,1024.1
2023-01-31T10:00,9.4,82,0.0,24.9,259,1023.9
2023-01-31T11:00,10.3,81,0.0,20.7,253,1024.1
2023-01-31T12:00,10.1,82,0.0,20.8,240,1023.6
2023-01-31T13:00,11.4,73,0.1,25.6,270,1023.3
2023-01-31T14:00,11.3,69,0.0,23.7,284,1023.5
2023-01-31T15:00,10.8,64,0.0,20.1,291,1023.9
2023-01-31T16:00,9.3,67,0.0,14.7,287,1024.4
2023-01-31T17:00,6.9,76,0.0,10.8,274,1024.6
2023-01-31T18:00,5.4,83,0.0,10.5,266,1025.1
2023-01-31T19:00,4.6,85,0.0,10.9,261,1025.4
2023-01-31T20:00,4.1,86,0.0,12.1,253,1025.4
2023-01-31T21:00,3.8,86,0.0,13.7,252,1025.5
2023-01-31T22:00,3.3,87,0.0,13.2,248,1025.4
2023-01-31T23:00,3.2,87,0.0,14.2,254,1025.7
