timestamp,value,timeseries_id,station_name,pollutant_name,pollutant_std
2024-04-01 00:00:00,23.715,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 01:00:00,31.747,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 02:00:00,22.95,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 03:00:00,16.256,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 04:00:00,17.404,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 05:00:00,27.54,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 06:00:00,43.414,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 07:00:00,43.796,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 08:00:00,63.877,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 09:00:00,49.151,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 10:00:00,49.725,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 11:00:00,50.681,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 12:00:00,38.441,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 13:00:00,51.829,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 14:00:00,78.986,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 15:00:00,59.288,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 16:00:00,61.2,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 17:00:00,56.992,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 18:00:00,55.845,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 19:00:00,48.195,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 20:00:00,49.151,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 21:00:00,50.108,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 22:00:00,34.999,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-01 23:00:00,28.496,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-02 00:00:00,20.846,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-02 01:00:00,19.699,357,London Marylebone Road,Nitrogen oxides,NOx
2024-04-02 02:00:00,29.453,357,London Marylebone Road,Nitrogen oxides,NOx
