@MeasurementDateGMT,@Value,pollutant_std
2023-10-07 07:00:00,35.6,NO2
2023-10-07 08:00:00,74.7,NO2
2023-10-07 09:00:00,50.4,NO2
2023-10-07 10:00:00,60.3,NO2
2023-10-07 11:00:00,50.0,NO2
2023-10-07 12:00:00,82.2,NO2
2023-10-07 13:00:00,70.4,NO2
2023-10-07 14:00:00,50.0,NO2
2023-10-07 15:00:00,63.0,NO2
2023-10-07 16:00:00,72.7,NO2
2023-10-07 17:00:00,112.7,NO2
2023-10-07 18:00:00,72.9,NO2
2023-10-07 19:00:00,57.1,NO2
2023-10-07 20:00:00,69.9,NO2
2023-10-07 21:00:00,90.9,NO2
2023-10-07 22:00:00,60.9,NO2
2023-10-07 23:00:00,66.7,NO2
2023-10-08 00:00:00,30.8,NO2
2023-10-08 01:00:00,26.4,NO2
2023-10-08 02:00:00,28.7,NO2
2023-10-08 03:00:00,33.1,NO2
2023-10-08 04:00:00,39.4,NO2
2023-10-08 05:00:00,41.6,NO2
2023-10-08 06:00:00,51.6,NO2
2023-10-08 07:00:00,54.6,NO2
2023-10-08 08:00:00,60.3,NO2
2023-10-08 09:00:00,69.0,NO2
2023-10-08 10:00:00,75.2,NO2
2023-10-08 11:00:00,42.5,NO2
2023-10-08 12:00:00,35.8,NO2
2023-10-08 13:00:00,46.6,NO2
2023-10-08 14:00:00,45.6,NO2
2023-10-08 15:00:00,56.4,NO2
2023-10-08 16:00:00,54.4,NO2
2023-10-08 17:00:00,69.6,NO2
2023-10-08 18:00:00,82.7,NO2
2023-10-08 19:00:00,79.4,NO2
2023-10-08 20:00:00,67.3,NO2
2023-10-08 21:00:00,41.0,NO2
2023-10-08 22:00:00,41.8,NO2
2023-10-08 23:00:00,21.8,NO2
2023-10-09 00:00:00,23.6,NO2
2023-10-09 01:00:00,22.8,NO2
2023-10-09 02:00:00,20.6,NO2
2023-10-09 03:00:00,26.8,NO2
2023-10-09 04:00:00,39.3,NO2
2023-10-09 05:00:00,78.4,NO2
2023-10-09 06:00:00,68.5,NO2
2023-10-09 07:00:00,69.2,NO2
2023-10-09 08:00:00,77.2,NO2
2023-10-09 09:00:00,80.2,NO2
2023-10-09 10:00:00,71.5,NO2
2023-10-09 11:00:00,83.9,NO2
2023-10-09 12:00:00,98.5,NO2
2023-10-09 13:00:00,103.1,NO2
2023-10-09 14:00:00,103.9,NO2
2023-10-09 15:00:00,95.9,NO2
2023-10-09 16:00:00,111.5,NO2
2023-10-09 17:00:00,104.9,NO2
2023-10-09 18:00:00,115.1,NO2
2023-10-09 19:00:00,97.7,NO2
2023-10-09 20:00:00,84.0,NO2
2023-10-09 21:00:00,67.8,NO2
2023-10-09 22:00:00,42.9,NO2
2023-10-09 23:00:00,33.4,NO2
2023-10-10 00:00:00,30.0,NO2
2023-10-10 01:00:00,30.7,NO2
2023-10-10 02:00:00,37.9,NO2
2023-10-10 03:00:00,36.3,NO2
2023-10-10 04:00:00,50.1,NO2
2023-10-10 05:00:00,84.0,NO2
2023-10-10 06:00:00,77.7,NO2
2023-10-10 07:00:00,96.2,NO2
2023-10-10 08:00:00,108.3,NO2
2023-10-10 09:00:00,75.9,NO2
2023-10-10 10:00:00,56.3,NO2
2023-10-10 11:00:00,98.9,NO2
2023-10-10 12:00:00,95.4,NO2
2023-10-10 13:00:00,62.0,NO2
2023-10-10 14:00:00,55.8,NO2
2023-10-10 15:00:00,83.8,NO2
2023-10-10 16:00:00,133.7,NO2
2023-10-10 17:00:00,94.7,NO2
2023-10-10 18:00:00,79.8,NO2
2023-10-10 19:00:00,58.2,NO2
2023-10-10 20:00:00,55.2,NO2
2023-10-10 21:00:00,44.9,NO2
2023-10-10 22:00:00,35.9,NO2
2023-10-10 23:00:00,40.4,NO2
2023-10-11 00:00:00,19.7,NO2
2023-10-11 01:00:00,12.0,NO2
2023-10-11 02:00:00,9.7,NO2
2023-10-11 03:00:00,13.0,NO2
2023-10-11 04:00:00,29.5,NO2
2023-10-11 05:00:00,42.9,NO2
2023-10-11 06:00:00,51.0,NO2
2023-10-11 07:00:00,71.3,NO2
2023-10-11 08:00:00,84.8,NO2
2023-10-11 09:00:00,,NO2
2023-10-11 10:00:00,58.1,NO2
2023-10-11 11:00:00,41.8,NO2
2023-10-11 12:00:00,53.9,NO2
2023-10-11 13:00:00,74.0,NO2
2023-10-11 14:00:00,67.7,NO2
2023-10-11 15:00:00,56.0,NO2
2023-10-11 16:00:00,54.7,NO2
2023-10-11 17:00:00,59.1,NO2
2023-10-11 18:00:00,80.4,NO2
2023-10-11 19:00:00,66.1,NO2
2023-10-11 20:00:00,37.3,NO2
2023-10-11 21:00:00,74.7,NO2
2023-10-11 22:00:00,77.5,NO2
2023-10-11 23:00:00,64.3,NO2
2023-10-12 00:00:00,36.2,NO2
2023-10-12 01:00:00,17.9,NO2
2023-10-12 02:00:00,21.0,NO2
2023-10-12 03:00:00,24.7,NO2
2023-10-12 04:00:00,48.7,NO2
2023-10-12 05:00:00,47.7,NO2
2023-10-12 06:00:00,42.2,NO2
2023-10-12 07:00:00,44.8,NO2
2023-10-12 08:00:00,63.3,NO2
2023-10-12 09:00:00,55.2,NO2
2023-10-12 10:00:00,52.9,NO2
2023-10-12 11:00:00,64.7,NO2
2023-10-12 12:00:00,58.9,NO2
2023-10-12 13:00:00,85.0,NO2
2023-10-12 14:00:00,72.0,NO2
2023-10-12 15:00:00,78.4,NO2
2023-10-12 16:00:00,63.9,NO2
2023-10-12 17:00:00,56.2,NO2
2023-10-12 18:00:00,69.5,NO2
2023-10-12 19:00:00,65.3,NO2
2023-10-12 20:00:00,52.6,NO2
2023-10-12 21:00:00,56.6,NO2
2023-10-12 22:00:00,63.4,NO2
2023-10-12 23:00:00,44.2,NO2
2023-10-13 00:00:00,31.1,NO2
2023-10-13 01:00:00,13.9,NO2
2023-10-13 02:00:00,17.1,NO2
2023-10-13 03:00:00,23.7,NO2
2023-10-13 04:00:00,23.0,NO2
2023-10-13 05:00:00,34.1,NO2
2023-10-13 06:00:00,37.4,NO2
2023-10-13 07:00:00,39.0,NO2
2023-10-13 08:00:00,46.4,NO2
2023-10-13 09:00:00,60.4,NO2
2023-10-13 10:00:00,41.8,NO2
2023-10-13 11:00:00,60.5,NO2
2023-10-13 12:00:00,38.3,NO2
2023-10-13 13:00:00,49.9,NO2
2023-10-13 14:00:00,42.3,NO2
2023-10-13 15:00:00,64.9,NO2
2023-10-13 16:00:00,59.2,NO2
2023-10-13 17:00:00,42.0,NO2
2023-10-13 18:00:00,69.0,NO2
2023-10-13 19:00:00,62.9,NO2
2023-10-13 20:00:00,77.6,NO2
2023-10-13 21:00:00,63.8,NO2
2023-10-13 22:00:00,53.3,NO2
2023-10-13 23:00:00,34.4,NO2
2023-10-14 00:00:00,21.6,NO2
2023-10-14 01:00:00,12.6,NO2
2023-10-14 02:00:00,28.6,NO2
2023-10-14 03:00:00,18.3,NO2
2023-10-14 04:00:00,25.8,NO2
2023-10-14 05:00:00,28.0,NO2
2023-10-14 06:00:00,46.4,NO2
2023-10-14 07:00:00,37.2,NO2
2023-10-14 08:00:00,41.7,NO2
2023-10-14 09:00:00,42.8,NO2
2023-10-14 10:00:00,78.3,NO2
2023-10-14 11:00:00,59.9,NO2
2023-10-14 12:00:00,74.5,NO2
2023-10-14 13:00:00,108.4,NO2
2023-10-14 14:00:00,50.9,NO2
2023-10-14 15:00:00,95.6,NO2
2023-10-14 16:00:00,71.4,NO2
2023-10-14 17:00:00,83.5,NO2
2023-10-14 18:00:00,81.5,NO2
2023-10-14 19:00:00,79.7,NO2
2023-10-14 20:00:00,56.5,NO2
2023-10-14 21:00:00,52.5,NO2
2023-10-14 22:00:00,49.8,NO2
2023-10-14 23:00:00,55.9,NO2
2023-10-15 00:00:00,57.0,NO2
2023-10-15 01:00:00,25.9,NO2
2023-10-15 02:00:00,31.8,NO2
2023-10-15 03:00:00,26.5,NO2
2023-10-15 04:00:00,28.7,NO2
2023-10-15 05:00:00,38.8,NO2
2023-10-15 06:00:00,39.9,NO2
2023-10-15 07:00:00,44.0,NO2
2023-10-15 08:00:00,90.8,NO2
2023-10-15 09:00:00,40.1,NO2
2023-10-15 10:00:00,38.2,NO2
2023-10-15 11:00:00,38.1,NO2
2023-10-15 12:00:00,32.5,NO2
2023-10-15 13:00:00,64.4,NO2
2023-10-15 14:00:00,60.2,NO2
2023-10-15 15:00:00,68.1,NO2
2023-10-15 16:00:00,48.6,NO2
2023-10-15 17:00:00,75.1,NO2
2023-10-15 18:00:00,79.9,NO2
2023-10-15 19:00:00,86.3,NO2
2023-10-15 20:00:00,54.2,NO2
2023-10-15 21:00:00,60.0,NO2
2023-10-15 22:00:00,65.5,NO2
2023-10-15 23:00:00,55.1,NO2
2023-10-16 00:00:00,43.9,NO2
2023-10-16 01:00:00,37.5,NO2
2023-10-16 02:00:00,35.1,NO2
2023-10-16 03:00:00,35.2,NO2
2023-10-16 04:00:00,47.6,NO2
2023-10-16 05:00:00,66.8,NO2
2023-10-16 06:00:00,73.3,NO2
2023-10-16 07:00:00,61.4,NO2
2023-10-16 08:00:00,54.9,NO2
2023-10-16 09:00:00,64.8,NO2
2023-10-16 10:00:00,70.3,NO2
2023-10-16 11:00:00,68.5,NO2
2023-10-16 12:00:00,48.7,NO2
2023-10-16 13:00:00,36.4,NO2
2023-10-16 14:00:00,45.3,NO2
2023-10-16 15:00:00,40.5,NO2
2023-10-16 16:00:00,57.6,NO2
2023-10-16 17:00:00,88.2,NO2
2023-10-16 18:00:00,70.5,NO2
2023-10-16 19:00:00,87.6,NO2
2023-10-16 20:00:00,53.7,NO2
2023-10-16 21:00:00,53.4,NO2
2023-10-16 22:00:00,46.9,NO2
2023-10-16 23:00:00,44.3,NO2
2023-10-17 00:00:00,22.2,NO2
2023-10-17 01:00:00,14.3,NO2
2023-10-17 02:00:00,16.3,NO2
2023-10-17 03:00:00,25.8,NO2
2023-10-17 04:00:00,27.3,NO2
2023-10-17 05:00:00,36.4,NO2
2023-10-17 06:00:00,34.4,NO2
2023-10-17 07:00:00,41.5,NO2
2023-10-17 08:00:00,34.5,NO2
2023-10-17 09:00:00,54.2,NO2
2023-10-17 10:00:00,21.7,NO2
2023-10-17 11:00:00,25.8,NO2
2023-10-17 12:00:00,20.8,NO2
2023-10-17 13:00:00,40.5,NO2
2023-10-17 14:00:00,26.8,NO2
2023-10-17 15:00:00,40.2,NO2
2023-10-17 16:00:00,31.3,NO2
2023-10-17 17:00:00,39.2,NO2
2023-10-17 18:00:00,43.1,NO2
2023-10-17 19:00:00,36.9,NO2
2023-10-17 20:00:00,35.0,NO2
2023-10-17 21:00:00,36.5,NO2
2023-10-17 22:00:00,38.3,NO2
2023-10-17 23:00:00,25.7,NO2
2023-10-18 00:00:00,22.8,NO2
2023-10-18 01:00:00,18.4,NO2
2023-10-18 02:00:00,23.4,NO2
2023-10-18 03:00:00,21.8,NO2
2023-10-18 04:00:00,31.3,NO2
2023-10-18 05:00:00,30.5,NO2
2023-10-18 06:00:00,41.0,NO2
2023-10-18 07:00:00,35.4,NO2
2023-10-18 08:00:00,32.2,NO2
2023-10-18 09:00:00,31.0,NO2
2023-10-18 10:00:00,38.6,NO2
2023-10-18 11:00:00,30.8,NO2
2023-10-18 12:00:00,27.8,NO2
